mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,emotion
-693.3869,71.13547,12.169308,20.678755,5.836944,7.3737884,-7.3152146,-9.50576,-3.3709555,4.041111,-3.5063374,7.7019978,-1.3508432,5
-703.1647,62.62693,14.219604,23.332932,8.759792,9.413921,-3.6200213,-7.76512,-0.40492132,6.0965905,-5.264815,8.255088,-2.2355583,5
-689.80945,57.202194,13.730967,19.819618,6.4791446,7.208118,-7.741458,-8.66552,-2.4247158,2.7625961,-5.591682,7.4024253,-2.4944696,5
-733.629,62.405895,27.427055,20.929121,13.747575,9.43968,-3.9351313,1.8854142,-1.0824983,5.6628914,-2.4522266,1.9854891,-1.2096667,1
-719.27026,66.67183,23.238825,24.468939,13.229303,7.863525,-2.7015488,-1.4593259,-0.6545082,6.805373,-2.2587492,3.3773072,-1.2494942,1
-718.58093,56.537548,25.421268,25.602772,11.189649,10.214638,-1.4607298,-6.7429147,0.40694448,4.31103,-3.5010626,5.2321506,-1.0896521,1
-728.5558,57.382534,29.495275,26.489317,12.822699,11.258532,-3.4463227,1.1645077,2.1023743,8.788861,-1.5877581,3.2329266,-0.433536,1
-659.6098,62.349873,14.93252,17.183992,10.10915,4.7397895,-7.562004,-6.4831395,-7.210519,2.0137947,-9.657715,3.7527955,-2.4186535,1
-670.4361,61.3241,19.018496,23.577646,13.4497,8.948825,-0.91818273,-0.88525766,-0.48673582,2.0983605,-4.02095,5.1819124,-0.92386514,1
-686.57153,56.793774,18.259535,22.883348,12.255018,8.141224,-7.6702695,-3.2033134,3.115115,5.4773655,-4.4461727,3.7444263,-4.4175024,1
-687.4068,60.171013,21.927532,23.68005,13.774166,5.9892364,-4.96212,-6.5673175,-2.813827,1.5278375,-3.9197614,5.563661,-0.72528243,1
-634.6073,68.02412,7.3459535,8.913298,5.0516386,1.932065,-9.800888,-6.410262,-5.757412,7.540184,-7.5565305,0.37049532,-1.304955,4
-602.4042,59.75533,8.597202,14.175177,4.8277354,8.2193575,-8.217531,-2.8067584,-7.2197328,5.5418854,-10.100793,1.920194,-1.8426462,4
-669.3174,72.499245,17.422337,14.504798,10.702486,11.157138,-8.726521,-4.3839,-4.565026,5.548074,-5.5883837,4.9519105,-4.473604,4
-634.137,59.825172,6.513842,13.141087,3.8761492,11.326319,-7.1104326,-5.0134745,-2.7952738,6.9923825,-6.8023686,6.0204525,-1.592524,4
-575.05817,51.053875,9.157174,7.8371015,0.58190894,3.159295,-9.403769,-6.448389,-4.022054,8.241067,-6.03379,1.1742504,2.2330716,4
-498.19745,37.61298,-15.997987,2.4449625,-2.2199137,-1.7180653,-21.982075,-9.883434,-7.253157,4.2401795,-10.958688,-0.9163444,-1.7939303,4
-485.09744,38.182262,-3.619828,7.960051,-0.50772935,-0.9152881,-17.439703,-10.355717,-5.6068993,3.3857725,-11.724666,1.6138412,-3.227803,4
-582.7297,49.205273,15.637202,12.605553,0.75679296,3.6943874,-5.2911925,-5.509042,-6.41302,2.8658042,-8.903805,0.17154494,-1.9338279,4
-706.44324,64.345245,16.552572,17.582468,8.820929,14.273913,-1.782196,-0.9168602,-0.92419434,4.428053,-1.95112,5.6548767,0.16916376,6
-720.29803,64.59333,16.762064,18.495842,10.340285,13.394805,-6.7248917,0.071487725,-1.0180633,3.656167,-3.140164,2.2465541,-0.4609097,6
-697.24976,69.01462,8.52916,14.083904,10.329345,12.25796,-9.794284,-5.8113904,4.1791816,7.651672,-4.1933513,7.2886977,-1.497219,6
-711.2411,70.39868,16.622602,20.32092,7.9313507,13.092424,-4.7043447,-3.1195054,-1.5540379,7.166404,-1.8320348,7.6072397,-1.1451517,6
-511.42288,42.411507,3.6655607,15.766501,5.7185445,-3.8909457,-11.227955,-2.0649602,-8.77409,-1.562018,-6.725847,-1.7998649,-2.3106143,6
-631.7609,61.57217,2.7805407,18.469906,6.681479,1.8054913,-10.503049,-2.202195,-8.645424,1.9167943,-3.2201705,-1.0634173,0.11445946,6
-614.2637,61.42896,2.3154554,10.931142,5.753577,-1.6842301,-14.480341,-1.2197465,-14.505338,-5.3245344,-4.6270185,0.07733021,-1.8615384,6
-583.2834,60.180733,-1.6726127,15.578673,9.102669,-2.2054844,-12.32665,-0.1816298,-14.496298,-1.1978254,-5.9240274,0.5461841,2.2124789,6
-512.01196,41.56499,-4.1166887,12.104507,-4.6737256,-0.7639428,-5.848464,-8.368566,-8.220462,6.01666,-6.7739096,1.255132,-3.333797,0
-539.09937,48.78919,-1.954914,16.925554,1.4440835,0.42644113,-6.103972,-6.696417,-5.152461,8.472601,-8.817751,4.6439514,-0.39380342,0
-577.33453,41.774876,8.794072,11.080078,-0.5050169,-0.42439747,-9.058783,-7.213162,-1.8228866,2.3663638,-7.475869,4.0403934,-2.6573055,0
-528.89545,50.749775,10.071494,15.573602,-2.6970057,-0.02260433,-3.0460217,-9.622949,-6.440479,3.75705,-9.011436,1.8960917,-2.4796414,0
-396.56845,21.376787,-16.95058,6.0920115,-13.789888,-9.140597,-4.2373853,-9.896629,-8.700532,3.33241,-11.243526,3.2844284,-5.200727,0
-335.018,18.824532,-31.9441,-2.4362056,-22.003817,-9.53786,-6.0884333,-10.902665,-9.630664,7.277738,-12.067419,0.8125,-5.8949122,0
-293.11603,14.936585,-30.66779,-5.488318,-17.829956,-11.636714,-7.378809,-9.213334,-8.890663,4.1920924,-11.972347,0.37626004,-8.466284,0
-392.15717,18.29253,-18.498222,7.715439,-15.121641,-12.000392,-6.425834,-11.199432,-9.813272,4.667717,-11.370782,1.1816565,-6.868694,0
-596.6482,45.957714,-1.7946494,15.983679,-1.8444471,-1.7151396,-12.371218,-5.532525,-5.489765,1.8617568,-10.599396,3.7999396,-3.4243004,3
-635.3243,51.536453,2.8670878,15.912707,6.4443855,-0.9571613,-13.276278,-2.571687,-1.7590454,2.036781,-4.069694,2.9856315,0.01812316,3
-605.91766,31.101677,2.2870457,10.26481,0.25083214,3.162304,-20.687628,-4.7512097,-3.316651,-1.8317242,-8.727867,2.3031483,-3.3827298,3
-629.6955,50.6519,16.005882,16.605865,4.819766,5.4923034,-12.8698015,-4.61192,-0.37988463,0.65096086,-5.5262203,4.6008215,-3.6824093,3
-469.44473,29.047354,-30.871952,5.1520333,-7.60542,-11.570894,-23.60722,-11.266077,-14.050101,6.134822,-18.981539,7.3496776,3.62018,3
-418.49002,4.890961,-23.937431,-2.7390347,-16.880322,-12.570914,-23.383724,-10.149512,-8.198025,-1.2165753,-0.91924316,7.0894127,9.717265,3
-455.9471,11.325879,-18.108349,-6.469565,-12.08513,-5.132977,-18.652178,-4.224488,-4.703696,-2.2115922,-5.1484833,8.3692255,2.624334,3
-409.87796,15.367378,-22.077932,1.3429163,-10.647915,-5.7786665,-25.753572,-7.269024,-3.8023586,1.1360902,-7.218755,9.093452,3.5686958,3
-595.5626,66.31898,15.884118,14.280628,-5.8939567,1.9791222,-14.911316,-2.497461,-9.769146,2.862567,-5.46695,3.139842,-6.985714,2
-596.0426,67.68075,1.7273058,7.1783485,-3.2305908,3.7265801,-17.701187,-4.2262273,-5.1245127,1.271196,-6.039992,3.7588942,-9.225023,2
-583.0574,56.53787,12.714885,10.099732,0.9112483,2.9582994,-14.875313,-4.5647507,-1.4272101,1.3705225,-6.463462,4.515248,-6.40219,2
-598.81525,41.764133,6.4231462,2.2617242,-7.146085,1.5269634,-16.906767,-4.032539,-7.231254,2.0428903,-8.917399,1.8606898,-8.08237,2
-522.0619,35.06689,3.7534292,8.250966,-6.8248487,-0.21712883,-15.353399,-8.4086075,-13.755957,0.9542287,-8.504862,-2.910876,-0.65440816,2
-447.57394,19.805338,-8.727557,3.0060673,-15.714842,-5.10429,-16.965702,-6.4107037,-12.573419,-0.3984661,-8.439592,-1.9397131,-8.043082,2
-421.30896,1.3007869,-0.5028119,-9.751836,-19.63728,0.30317277,-22.029177,-7.3553762,-8.295757,-1.6654056,-5.8429246,-1.3290027,-7.2427874,2
-452.80887,39.451996,1.6569535,12.37454,-5.808357,-0.7012279,-7.5375032,-8.233642,-8.298485,4.993649,-9.060181,1.1806248,-4.5643115,2
-644.6577,69.16655,9.892216,16.546444,3.0693288,5.40635,-10.369796,-8.45847,-6.6334705,0.04796712,-7.66731,2.7743838,-3.6108081,7
-633.1892,74.955894,-0.44834885,7.7882504,-2.5204756,3.9923291,-13.707199,-5.7218657,-8.79763,1.7507004,-4.9658003,3.8903062,-6.420846,7
-643.1116,66.5175,14.272453,21.96601,-4.0059967,7.976781,-9.924372,-3.3004072,1.7463379,2.0432816,-6.8768635,5.5023475,-7.9589515,7
-724.1862,64.69137,19.117773,18.83689,3.4594905,10.307236,-1.8405246,-4.9269824,-0.22175682,5.53866,-2.56712,6.7843914,-1.6150645,7
-558.53864,53.656265,1.6452216,10.103943,-3.6254675,1.5906945,-15.465602,-7.441441,-9.492019,-2.5581293,-7.880356,3.1307378,-2.6484566,7
-557.2859,47.89916,-1.9667059,14.291709,-0.27482226,-1.6231021,-17.366089,-11.949373,-6.471586,1.219466,-10.691072,4.860718,-2.193271,7
-590.74884,65.19553,5.156869,16.154488,-2.1534715,2.9744616,-9.35477,-2.7004128,-1.6005201,0.25224125,-7.3381696,6.2454395,-2.0377347,7
-655.6547,58.22613,16.840197,13.564369,2.3632236,9.546729,-8.309584,-1.3204534,-2.4450948,2.436642,-5.7738876,3.4585652,-0.1225623,7
-702.3873,29.599045,-5.466736,6.393786,-12.422716,-4.9301543,-14.604975,-6.8729033,-5.921707,-1.9535756,-8.163803,-3.1176703,-4.418655,5
-692.6469,28.200108,-7.0783925,8.309278,-15.14772,-5.5735593,-14.627371,-8.024351,-5.418216,-4.289442,-6.843708,-3.9251466,-2.7355473,5
-716.22156,35.72878,-2.6754851,5.8734865,-10.886836,-5.023119,-13.934344,-6.2510285,-4.9969935,-3.4446347,-7.496106,-2.3800783,-2.534834,5
-703.35767,28.094671,-5.557147,5.5302205,-12.335974,-6.199743,-15.578857,-5.9170756,-5.801459,-3.4094276,-7.444959,-2.4543984,-3.7402475,5
-780.73615,27.480515,-4.8344207,10.282075,-10.99718,-7.185343,-15.120769,-6.3025703,-6.401488,-2.3917704,-8.448069,-1.6556268,-5.8367424,1
-794.755,26.595768,-6.474502,5.918732,-9.315184,-6.070758,-14.383881,-7.490789,-6.2105823,-4.407777,-11.1114435,-1.8507906,-4.328853,1
-803.1633,31.400211,1.8582808,6.3588257,-3.8423643,-4.0608425,-13.585125,-8.372467,-6.8323994,-4.009923,-7.83206,-1.4721301,-3.569155,1
-779.9303,31.426325,0.35985413,6.405212,-6.508335,-4.3856063,-13.359163,-5.381392,-5.360758,-1.9415773,-8.731583,-1.0544294,-3.057819,1
-808.8988,36.07999,-2.7329533,10.06628,-8.535314,-6.211887,-13.640969,-5.1878934,-7.284435,-3.366097,-5.7913876,-0.8114399,-3.9460354,1
-803.99664,32.877243,-2.2189095,14.404549,-8.265834,-3.1189723,-12.778631,-6.8373775,-5.377988,-4.1377525,-8.56772,-0.9880701,-3.4998586,1
-795.605,35.543003,1.6520454,9.3832,-6.3846707,-4.8842516,-14.323059,-5.506147,-2.3426719,-3.4937806,-6.8623824,-1.931037,-4.6250176,1
-839.9644,26.738752,1.6705245,6.810626,-8.043389,-3.2495294,-12.6969595,-7.883261,-5.2747726,-4.5216584,-10.424843,-1.8587395,-4.6875215,1
-568.2057,28.668085,-15.174023,4.8220263,-16.902664,-7.6855526,-15.7972,-13.969484,-6.0861607,-9.759429,-3.5957289,-8.918826,-2.3232896,4
-621.4729,29.336079,-16.403484,3.1948354,-17.504269,-5.143862,-16.781788,-8.704672,-9.8749485,-4.144181,-5.527461,-6.634568,-0.39003998,4
-615.6365,31.782639,-1.7517917,8.939818,-8.947641,-5.3621645,-17.349323,-9.746441,-9.772313,-7.793338,-5.1594553,-5.924226,-2.6068528,4
-665.08826,22.926338,-17.402248,0.47722024,-13.219827,-7.8016224,-18.46371,-11.649689,-8.263204,-5.2982955,-2.8840704,-5.777013,1.7970852,4
-528.65546,16.809845,-34.52894,-4.172284,-26.911224,-12.567451,-18.307554,-14.982758,-4.129388,-11.4788885,-4.175689,-9.353278,-2.2260864,4
-467.13785,21.324705,-37.911552,-0.13698855,-28.433773,-11.791473,-21.949432,-15.956101,-8.197698,-13.945407,-1.9064069,-0.60751253,6.446051,4
-465.62338,14.274773,-27.377485,-3.495279,-22.80899,-14.58272,-21.618961,-10.702815,-5.2119937,-2.2960737,-2.9710546,-0.35729948,1.0766842,4
-406.8869,3.9246566,-35.76209,-12.854747,-23.870234,-14.45986,-18.387392,-11.874152,-0.5400238,5.369178,13.133248,8.4304905,4.8217854,4
-734.6156,31.761301,-6.979123,9.059217,-10.767194,-1.8004133,-20.96574,-8.517362,-5.1228247,-5.734557,-6.771009,-1.3959762,-6.5283017,6
-821.67615,33.375423,1.5323079,8.683913,-2.2982287,-0.78347564,-12.990724,-6.4273252,-5.8968325,-2.6052928,-7.0224214,1.788605,-5.2152514,6
-791.2486,33.11712,0.5888385,8.022125,-4.3970537,1.9830042,-16.016047,-6.2311244,-3.1196158,-2.1879447,-5.6649375,-0.27970198,-1.7694316,6
-779.70233,36.813164,0.9283014,11.070159,-0.9625739,2.2504752,-16.995827,-10.5128,-3.14899,-1.5611371,-7.8315935,-0.71647376,-2.4818337,6
-651.29584,35.4626,-12.314283,11.391496,-13.80439,-13.661039,-17.979818,-16.522001,-5.038474,-8.864643,-1.6109432,-5.330204,-5.2088313,6
-472.21765,17.738722,-34.896687,0.051406518,-23.943333,-19.778011,-16.56358,-28.846071,-4.235111,-12.918151,-2.1710007,0.9585925,0.8897058,6
-695.61395,33.392197,-4.6561847,1.8128688,-10.261213,-12.735311,-18.14651,-16.509506,-4.372646,-9.731817,-1.7305948,-4.385473,-4.038977,6
-513.7749,17.863413,-30.767258,-3.2712169,-24.13739,-21.654821,-17.387323,-27.417227,-6.5704575,-5.563718,-4.9300737,1.1478369,-1.9731202,6
-713.98535,31.855438,-3.8113708,3.6812494,-8.819748,-1.961281,-13.329701,-7.4933853,-9.560242,-2.3422315,-5.710107,-5.4100504,-3.7686534,0
-575.26184,24.100986,-13.732187,-4.2751555,-12.95634,-3.5671268,-13.134902,-10.507234,-8.904471,-4.162108,-6.5835533,-6.886768,-6.121212,0
-622.64087,20.982729,-13.775567,2.9293728,-15.051843,-7.7361712,-19.952509,-9.477815,-6.4407663,-2.613818,-4.600022,-5.1789804,-5.223291,0
-508.38333,25.33603,-25.563284,-3.8266268,-20.43569,-12.676635,-20.519464,-13.147294,-8.955343,-3.9922729,-9.777864,-8.286423,-6.422382,0
-414.27493,24.42317,-8.21841,8.180906,-22.145342,-2.7187178,-18.063828,-8.398205,-9.546563,-4.854972,-4.895086,-3.4363606,-1.5338575,0
-350.4729,13.413866,-28.792923,-9.312411,-28.949142,-11.112525,-15.577147,-9.834119,-4.7947607,-1.9857181,-1.6612715,-5.7892046,-0.8204018,0
-326.2488,16.043386,-29.89141,-11.222608,-22.789476,-9.799573,-12.107908,-8.7553625,-7.50725,-2.453864,-7.2464614,-0.8028214,0.26130962,0
-466.1586,15.637867,-7.8284335,3.1037054,-14.612369,-3.7726579,-18.502829,-9.349429,-10.886452,-4.6500053,-8.132764,-6.248419,-3.3867617,0
-702.65094,23.076986,-5.5673966,4.0780144,-13.134998,-8.947213,-14.46433,-5.79971,-5.800896,-6.9832883,-3.3260915,-5.4691877,-2.1866603,3
-709.46643,23.386326,-8.978389,4.091362,-14.672179,-10.209139,-17.051388,-4.8926077,-5.7933617,-8.495518,-1.5977924,-7.1053433,-1.262481,3
-744.5086,21.145954,0.09265237,6.4615746,-5.9008307,-7.4000645,-19.546057,-2.3792007,-4.026701,-5.974845,-5.8126845,-2.0192852,-1.2846884,3
-750.01337,30.422743,-0.56348634,8.664976,-9.955321,-9.242729,-22.636293,-6.41076,-4.654661,-7.092885,-3.6037,-3.4289029,-2.6251173,3
-342.9315,18.276566,-38.20828,-4.0360456,-24.114727,-7.5466957,-19.583569,-6.7686987,-1.1672314,-4.8211255,0.078182824,5.122383,10.591845,3
-304.05795,13.941297,-42.843304,-12.221254,-29.079184,-7.098577,-23.952156,-10.707352,1.5944484,-5.8055477,4.50554,7.310317,14.624526,3
-368.1749,12.151539,-41.446,-15.357829,-23.29597,-15.596914,-14.675628,-6.537975,0.3208495,2.4848616,-2.584227,-4.9073586,3.7756872,3
-332.63177,5.1519156,-28.066566,-11.3104725,-19.052025,-10.899014,-16.620012,-9.569275,3.481056,4.8671966,12.303197,8.429091,5.6976085,3
-633.1365,34.00711,-9.595483,0.39144358,-12.679745,-7.0365024,-13.931879,-9.997862,-4.703801,-5.564269,-7.34326,-2.1540382,-6.086432,2
-666.35126,51.149,-8.427192,4.857026,-9.331776,-9.430697,-11.774414,-0.7497601,-3.1339102,-3.2883217,-4.411819,-0.4147101,-1.4128876,2
-700.7908,38.327347,0.049981967,-0.8225188,-6.033161,-5.8390083,-14.871132,-5.5032434,-6.156216,-5.955376,-7.048221,-1.7240207,-4.9846816,2
-671.30054,34.136696,-0.61077094,-0.31060296,-7.6032176,-11.96458,-17.707125,-6.6228976,-7.310946,-7.1586356,-7.260165,-3.3902538,-5.479296,2
-635.4656,34.025387,-0.5300014,1.1581571,-12.13782,-5.987321,-11.93645,-12.78783,-5.3579745,-3.8605752,-8.382936,-0.83688134,-4.997196,2
-594.3121,21.650513,-9.4729,0.57125,-11.576102,-8.178317,-11.378075,-8.518341,-7.3764043,-4.247965,-4.6339793,-4.669897,-4.645876,2
-550.0962,17.029768,-11.457564,-12.360352,-13.201612,-14.330355,-17.293428,-12.690488,-5.3145695,-7.8203573,-11.698916,-2.9978597,-6.2249017,2
-528.2732,29.98138,-15.244046,-11.124229,-15.296094,-6.299149,-17.971579,-14.773464,-7.28037,-5.5051775,-12.870361,-6.10204,-9.104686,2
-644.9464,25.386408,-16.31512,5.366401,-13.298015,-6.0563736,-19.048573,-8.96378,-5.662964,-6.434794,-4.5632906,-4.427331,-3.2215445,7
-574.5712,32.748913,-14.470088,3.7019308,-15.037544,-7.8908496,-14.696991,-9.832295,-8.030753,-5.3806396,-7.537937,-4.840802,-5.1618915,7
-689.62885,29.184492,-10.879138,1.6318687,-8.099559,-5.4167104,-18.146414,-7.8263907,-4.96511,-5.79971,-6.2635665,-2.4837847,-4.1674085,7
-668.36,29.752113,-14.849731,3.1432955,-14.782323,-5.935651,-20.409023,-5.771363,-6.36185,-5.560266,-4.8621597,0.24666524,1.4691173,7
-483.52393,25.576992,-21.985289,0.45174435,-22.163881,-8.9534,-19.123995,-11.553467,-6.8123684,-9.762319,-7.28302,-2.0558507,0.4042874,7
-649.6888,31.880276,-16.548237,0.08188558,-16.472824,-6.9654775,-18.930817,-11.714467,-8.5728445,-7.942791,-7.4878893,-6.3960156,-3.6918125,7
-478.59006,23.48447,-25.207176,4.1866117,-16.120443,-6.350996,-23.05301,-18.75563,-5.7480507,-12.258422,-9.7057905,-4.5119157,-4.9870224,7
-589.1081,26.85868,-17.479113,4.3900113,-12.381733,-6.2862725,-22.03851,-8.076139,-4.32715,-8.230455,-7.499243,-4.5832214,-6.453561,7
-585.5023,63.376812,-0.12173106,18.75273,-1.8609971,-1.2294472,-0.49581468,-11.269546,-2.9536245,-0.16131783,-5.634837,0.4569277,0.27473012,5
-588.0429,67.692276,6.064023,20.450665,-1.1507972,1.2158172,-1.6798874,-10.443239,-1.6945407,1.5843982,-3.6986842,1.5017018,1.7423646,5
-596.69,65.66606,0.05948552,17.429903,-0.31376064,0.7359334,-4.2316623,-12.710561,-3.9051516,1.6181469,-5.082419,-2.026995,0.8445206,5
-598.7313,64.689,-0.6964288,17.337606,2.5374355,-0.03574265,-6.2114553,-11.910063,-2.466612,0.72325623,-4.2825737,0.6220789,0.07031144,5
-617.1659,72.5632,6.113051,20.420017,2.1621444,0.5790998,-4.0743175,-8.0015955,-1.6412704,3.2923057,-2.8756232,2.0941014,2.4146414,1
-594.80286,72.84521,-1.1454755,21.197805,-0.7198488,-2.6999035,-4.11718,-10.144698,-2.2433076,1.3624113,-4.8155394,2.9596884,1.328626,1
-628.9708,76.44694,13.297671,25.046743,6.2696753,6.3115835,-2.4971595,-5.6510224,0.392385,3.6522229,-0.29216424,4.9834094,3.885495,1
-617.5087,76.581604,8.7264385,26.42042,7.452007,1.7506744,-5.9727345,-5.302699,0.79912263,3.4756656,-3.393206,4.2805624,2.7859416,1
-602.27435,66.20293,2.4375713,25.450548,1.5808972,2.008546,-6.5348625,-5.7800436,-0.06748774,4.439775,-3.6485312,3.822139,2.4805691,1
-580.89465,66.55964,-3.8299785,24.90994,-1.5743132,-0.009313919,-9.143254,-10.6887,-1.235465,2.7631474,-6.482136,1.7943938,-0.06053753,1
-576.7087,64.98521,-2.4332905,25.047283,0.48095244,-0.83318716,-5.6646748,-11.60698,-0.4945491,1.4604521,-4.4619327,3.348785,2.0998948,1
-591.60046,69.65303,-4.928705,24.927334,1.8786438,-0.3891979,-11.286941,-9.346587,-2.4043484,0.21009268,-5.1182175,2.6098897,1.5123558,1
-562.1013,56.416477,-5.8408837,17.929174,-2.3162313,-4.767527,-4.7219296,-11.833106,-2.041052,-1.6090451,-6.613136,1.1544713,-2.984576,4
-555.2837,58.111202,-9.656982,22.336401,0.92808163,-5.3149323,-1.7354395,-12.332626,-0.77790904,0.4070931,-6.8055015,2.5331774,-1.0677165,4
-535.22253,56.8671,-11.718159,22.935993,-3.267828,-6.0142155,-9.065993,-14.172359,-2.3690636,-2.72002,-8.46203,2.484693,-1.4140183,4
-560.61816,57.894596,-8.871676,16.34136,-1.2168233,-4.868648,-10.638965,-11.870284,-3.3089604,-1.5113455,-7.4311576,0.56311303,-1.9088361,4
-464.7067,46.195923,-16.966774,16.851652,-8.014595,-10.246088,-3.593942,-16.417627,-5.1827803,-2.7081978,-11.357778,0.8012154,-6.8702307,4
-473.47852,43.722637,-17.279617,15.952691,-4.723246,-10.393205,-2.070177,-17.1204,-5.3887978,-2.6384547,-11.205616,0.017110366,-6.3150325,4
-490.4181,54.671486,-13.565391,14.69653,-4.178326,-10.898663,-7.0725613,-15.870541,-3.0474336,-2.9706833,-9.651524,0.77385026,-5.880196,4
-443.52057,44.558617,-15.533954,13.567041,-7.864145,-10.930853,-6.062281,-17.4564,-6.67639,-3.075037,-11.68543,0.69037086,-6.0942497,4
-634.2114,63.664055,3.6638956,23.316587,-2.1046042,2.9991262,-4.0217566,-11.354214,-5.0710855,-0.5352766,-7.338982,-0.852145,-3.1410007,6
-636.65326,66.93826,4.86196,24.2553,-3.3759694,4.7760143,-4.0404224,-8.072703,-4.0182786,-2.05675,-5.653185,-0.5096619,-2.423543,6
-603.3498,59.759766,3.0972595,21.012644,-2.5124419,4.184468,-6.6891594,-10.989037,-1.3281386,1.4139725,-5.3299007,-0.16554405,-1.7559872,6
-620.72504,60.375305,0.30755094,22.940466,-0.9137842,3.9158576,-4.074809,-10.98945,-3.6711116,-0.28299433,-6.602021,0.73659796,-2.914887,6
-500.47592,53.53714,-17.460598,18.290184,2.1296587,-19.35431,-7.341733,-18.267715,-16.494823,3.7434916,-17.965801,-1.6229278,-4.430626,6
-500.00076,50.735104,-14.4651375,17.039677,2.7894895,-18.83139,-9.340806,-20.308506,-13.513976,4.457376,-17.616186,-1.1810182,-5.9208436,6
-515.56433,53.096313,-11.45058,21.567755,0.0998058,-12.991737,-5.979108,-21.608799,-6.7766356,-1.0901171,-12.730505,-1.9474808,-5.4455366,6
-542.95844,58.323162,-11.963612,22.578896,3.759785,-12.412997,-4.4172516,-18.006666,-7.891427,1.9066293,-13.136786,-0.058379453,-4.222411,6
-424.83948,40.23974,-16.835928,19.65803,-7.649912,-9.551789,-4.030232,-20.047182,-5.6937094,0.38074058,-12.349934,0.13291368,-4.905192,0
-435.92087,41.96678,-16.54287,19.649923,-6.1509004,-8.130234,-1.6726621,-18.859442,-5.5085664,0.6463234,-12.291735,-0.035638414,-5.1345043,0
-396.71606,37.933884,-11.819472,14.597591,-7.9953294,-9.000538,-2.950445,-18.31932,-7.8229322,-1.763973,-12.904808,-1.693974,-5.3474226,0
-424.55832,41.326836,-13.971006,18.25599,-7.1630454,-9.262172,-3.556583,-20.676535,-6.1130095,-0.55883414,-14.554989,-0.42979866,-5.5262556,0
-336.1481,34.95786,-21.015354,15.147943,-7.4885354,-14.06232,-2.2570827,-15.593169,-5.200588,1.1380672,-11.390767,-0.31151798,-4.943088,0
-358.7816,33.770878,-25.817646,14.258627,-4.6645517,-12.69257,-6.7224827,-16.912455,-4.364859,0.9360648,-12.619875,0.21054551,-6.1248326,0
-366.1574,33.371883,-17.73257,12.274935,-7.9855475,-10.143209,-5.559456,-19.080572,-5.969941,-1.8626734,-12.710581,-1.7048743,-4.5636916,0
-366.87558,30.193531,-21.8022,13.943504,-8.749001,-13.294048,-6.145599,-18.555862,-6.9159164,-1.3433944,-11.751958,-0.41970816,-4.072229,0
-547.4213,58.09964,-6.509523,22.10886,-4.509623,-2.0304303,-4.9139843,-14.304784,-2.6446114,0.7109989,-11.767323,1.7652055,-0.37198576,3
-557.3821,56.097694,-8.546214,20.026196,-5.1704135,-3.8005092,-5.3018537,-13.434636,-3.3895042,0.03114538,-10.928104,-0.021219095,-2.6910255,3
-565.0867,50.828342,-5.8355083,17.263771,-0.12510107,-1.056856,-4.9533267,-11.522579,-1.3380395,-2.4360065,-9.049683,0.79485685,-1.2177559,3
-582.1389,54.717316,-0.9464482,14.922209,-2.0173712,1.2332339,-4.521022,-11.616625,-2.8418558,-3.093801,-8.6191025,-1.5293583,-1.6913282,3
-485.39255,42.827095,-16.505266,17.465757,-3.607804,-9.274748,-5.667882,-14.51743,-3.7086513,0.760483,-11.342253,1.9814875,-1.3631066,3
-481.0957,44.02674,-15.408736,15.74119,-4.4178057,-9.990218,-6.3804617,-14.271215,-7.6080556,1.2779053,-12.412623,0.6722941,-2.7798474,3
-468.74734,48.4516,-13.592735,16.3837,-2.7650213,-7.7016406,-7.4559565,-16.253506,-7.3601484,-2.3775363,-12.474611,-0.9153381,-3.8515785,3
-495.7416,47.538387,-10.186096,15.463623,-1.3392076,-7.3926625,-4.6123805,-13.338519,-6.529782,-4.4385924,-12.1113,-0.6850734,-3.9734466,3
-538.45215,54.281567,-6.0775485,20.488049,-5.3627305,-4.405728,-1.8063083,-14.120084,-2.9945447,1.378487,-10.016196,-3.7878575,-4.411911,2
-543.2183,54.76475,-10.410943,23.270565,-4.3789806,-3.8571837,-1.5536406,-11.775062,-2.944831,3.7041922,-7.61777,-1.4956579,-2.2187438,2
-543.85583,55.60969,-7.473294,20.722895,-2.4278483,-8.1168785,-4.964565,-12.262869,-2.243286,-0.93607664,-11.125438,-2.5826764,-4.0464487,2
-539.9376,46.31765,-8.902767,20.941917,-4.6251993,-8.387693,-2.4308403,-13.28404,-2.6964178,-0.24265051,-8.223282,-2.3020492,-5.145996,2
-574.20526,62.14079,-10.414949,23.903482,0.97579914,-1.693081,-1.8093059,-10.341905,2.7142165,5.484029,-4.657158,1.2701132,1.0109377,2
-570.0284,57.74074,-9.279543,23.401924,-3.075436,-0.49618518,1.6015297,-11.801221,-0.35550547,3.571718,-4.631605,1.9734527,-0.70244294,2
-565.62885,52.459724,-5.606722,22.809841,-2.3470187,-3.4737136,-1.3401531,-10.404289,0.62311536,3.2105854,-6.1733623,1.5675199,-1.165297,2
-568.79846,64.48076,-0.49663213,25.968647,3.8614714,-0.13996814,0.048759416,-9.771914,1.5143214,7.667401,-2.6346657,4.176749,3.396812,2
